game_id,rated,start_time,end_time,turns,victory_status,winner,time_increment,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply
144573811098,TRUE,1761083737000,1761084181000,52,outoftime,black,180+2,SwagMasterP21,271,shanew012,304,d4 Nf6 Bf4 g6 e3 Bg7 Nf3 O-O Bd3 Nc6 c3 d6 Nbd2 e5 dxe5 Nxe5 Nxe5 dxe5 Bxe5 Qxd3 Bxc7 Ne4 Nxe4 Qxe4 O-O Bg4 f3 Qxe3+ Kh1 Bf5 Re1 Qc5 Bd6 Qc6 Bxf8 Rxf8 Qd2 a5 Rad1 Bf6 g4 Bxg4 Qh6 Bxf3+ Kg1 Bxd1 Rxd1 Qc4 a4 Qg4+ Kf2 Qxd1,A48,Indian Game East Indian London System,4
144573705262,TRUE,1761083483000,1761083705000,47,resign,black,180+2,Priince1998,342,shanew012,296,d4 d5 Bf4 Nf6 e3 g6 Bb5+ c6 Bd3 Bg4 Ne2 Bxe2 Qxe2 Ne4 Be5 Bg7 Bxg7 Rg8 Be5 f6 Bxb8 Rxb8 O-O c5 Bxe4 dxe4 c3 cxd4 cxd4 e5 dxe5 fxe5 Nd2 a5 Nxe4 b5 Rad1 Qb6 Rd6 Qc7 Nf6+ Kf8 Rd7 Qc6 Rxh7 Qxf6 Qxb5,D00,Queens Pawn Opening Accelerated London System,3
144573570232,TRUE,1761083163000,1761083470000,53,mate,white,180+2,shanew012,287,vnclp,319,e4 e5 Nf3 Nc6 Bc4 Bc5 h4 d6 Ng5 Be6 Nxe6 fxe6 Bxe6 Nf6 Bc4 Qe7 c3 O-O-O d4 exd4 cxd4 Nxd4 Bg5 Qxe4+ Be3 Bb4+ Nc3 Rhe8 O-O Bxc3 bxc3 Ng4 cxd4 Qxg2+ Kxg2 Nxe3+ fxe3 Rxe3 Qg4+ Kb8 Qxg7 Re4 Qf8 Ree8 Qh6 Re7 Rfe1 Rde8 Rxe7 Rxe7 Qf8+ Re8 Qxe8#,C50,Giuoco Piano Game,
144549946974,TRUE,1761041330000,1761041556000,51,mate,white,180+2,Jarek_2015,365,shanew012,278,e4 e5 Bc4 Nf6 d3 g6 Bg5 Bg7 Nf3 O-O Nxe5 d6 Nxf7 Rxf7 Bxf7+ Kxf7 O-O c6 b4 d5 exd5 cxd5 Re1 Qb6 Bxf6 Bxf6 Qf3 Qxb4 Nd2 Qxd2 Qxd5+ Be6 Qxe6+ Kg7 Rad1 Qxc2 Rc1 Qxd3 Rc7+ Kh6 Qxf6 Nc6 Qg7+ Kg5 Qxh7 Rd8 Rg7 Qd1 Qxg6+ Kf4 Qg5#,C24,Bishops Opening Berlin Defense,1
144549875062,TRUE,1761041180000,1761041321000,48,mate,black,180+2,shanew012,284,lyovavion,293,e4 e6 Nf3 d5 Bc4 c5 exd5 exd5 Bb3 Nf6 c3 Nc6 d4 c4 Ba4 Bd7 Bxc6 Bxc6 Ne5 Qe7 O-O Nd7 Re1 f6 Nxd7 Bxd7 Rxe7+ Bxe7 Qh5+ g6 Qh6 O-O-O Nd2 Rde8 g3 Bd6 b3 a6 bxc4 dxc4 Nxc4 Bc6 Nxd6+ Kb8 Nxe8 Rxe8 Qxh7 Re1#,C00,French Defense Knight Variation,1
144537446656,TRUE,1761007751000,1761007914000,24,resign,black,180+2,Siriporka,312,shanew012,292,e4 e5 Nf3 Nf6 Nxe5 Nxe4 Bc4 d5 Qf3 f6 d3 dxc4 Qxe4 cxd3 Nc6+ Qe7 Nxe7 Bxe7 cxd3 Nc6 O-O O-O Qg4 Bxg4,C42,Petrovs Defense Classical Variation,
144537406968,TRUE,1761007626000,1761007746000,6,resign,black,180+2,Joanne-bo,100,shanew012,283,e4 e5 Nc3 Nf6 d3 Bb4,C26,Vienna Game Falkbeer Variation,
144537317718,TRUE,1761007338000,1761007620000,51,mate,white,180+2,shanew012,279,SkillBillyChess,243,e4 e5 Nf3 Nc6 Bc4 Bc5 h4 Nf6 Ng5 O-O Bxf7+ Kh8 Bc4 d6 Nf7+ Rxf7 Bxf7 Nxe4 d3 Bxf2+ Ke2 Bc5 dxe4 Bg4+ Ke1 Bxd1 Kxd1 Qf6 Bg5 Qxf7 Nc3 Rf8 Kd2 Qf2+ Kd3 Qd4+ Ke2 Qxe4+ Nxe4 d5 Nxc5 Nd4+ Kd3 b6 Nd7 Rf2 Nxe5 Nxc2 Rhf1 Rxg2 Rf8#,C50,Giuoco Piano Game,
144537001086,TRUE,1761006313000,1761006654000,94,mate,black,180+2,shanew012,272,Bmitsubishi27,297,e4 e5 Bc4 d6 Nf3 Be7 O-O Nf6 Ng5 O-O Bxf7+ Rxf7 Nxf7 Kxf7 Nc3 a5 Nd5 Nxd5 exd5 c6 Qf3+ Kg8 c3 h6 d4 exd4 cxd4 cxd5 Qg3 Kh7 f4 Nc6 f5 Bxf5 Rxf5 Nxd4 Rf7 Ne6 Bxh6 Kxh6 Qh3+ Kg6 Qxe6+ Kh7 Rxe7 Qb6+ Kf1 Rf8+ Ke2 Rf2+ Kd3 Qb5+ Ke3 Re2+ Kf4 Rxe6 Rxe6 Qc4+ Kf5 Qd3+ Kf4 g6 Rxd6 Qe4+ Kg5 Qe5+ Kg4 Qxd6 Rf1 Qe6+ Kg5 Qe5+ Kg4 Qd4+ Kf3 Qd3+ Kf4 Qxf1+ Kg3 Qd3+ Kf2 Qc2+ Kf3 Qxb2 Kg3 Qxa2 Kf3 Qb3+ Kf2 d4 Kg1 d3 Kh1 Qd1#,C41,Philidor Defense,5
144536991956,TRUE,1761006284000,1761006308000,13,mate,white,180+2,angel1853903,317,shanew012,280,e4 e5 Nf3 Nf6 Bc4 Nxe4 Bxf7+ Kxf7 Nxe5+ Ke8 Qf3 Bb4 Qf7#,C42,Petrovs Defense,
144535575384,TRUE,1761001855000,1761002070000,62,resign,black,180+2,nathan156,285,shanew012,288,b3 e5 Bb2 Nf6 Bxe5 g6 d3 Bg7 Nd2 O-O Ngf3 d6 Bd4 c5 Bc3 Nc6 e4 Ne5 Nxe5 dxe5 Bxe5 Bg4 Be2 Bxe2 Qxe2 a5 O-O-O b5 g4 c4 g5 Nh5 Bxg7 Kxg7 dxc4 bxc4 Nxc4 a4 Rxd8 Raxd8 bxa4 Nf4 Qe3 Ng2 Qd2 Rxd2 Nxd2 Nf4 a5 Rc8 Re1 Nd3+ Kd1 Nxe1 Kxe1 Rxc2 Nf3 Rxa2 Ne5 Rxa5 Nd7 Rxg5,A01,Nimzowitsch Larsen Attack Modern Variation,1
144535527194,TRUE,1761001712000,1761001847000,46,mate,black,180+2,Cayden-ONEAL,256,shanew012,280,d4 Nf6 Bf4 g6 e3 Bg7 Nf3 Nc6 Bd3 d6 c3 e5 O-O exf4 exf4 O-O Re1 Bg4 Be2 Bxf3 Bxf3 b5 Nd2 a5 c4 bxc4 Nxc4 a4 b3 axb3 axb3 Rxa1 Qxa1 Nxd4 Be2 Nxe2+ Rxe2 Re8 Qe1 Rxe2 Qxe2 Qa8 Qe7 Qa1+ Qe1 Qxe1#,A48,Indian Game East Indian London System,2
144535362262,TRUE,1761001224000,1761001710000,71,outoftime,white,180+2,shanew012,272,Jspl-77,251,e4 e5 Nf3 Nc6 Bc4 g6 Ng5 Qxg5 g3 Nf6 O-O Bg7 c3 O-O d4 exd4 cxd4 Nxe4 Nc3 Nxc3 bxc3 Qa5 Re1 Qxc3 Bxf7+ Rxf7 Re8+ Rf8 Rxf8+ Bxf8 Bd2 Qxd4 Rc1 Ne5 Bc3 Qxd1+ Rxd1 Nf3+ Kg2 Ng5 Bf6 h6 Rc1 Ne4 Bd8 c6 Re1 d5 f3 Ng5 Re8 Bh3+ Kf2 Kf7 Re5 Bc5+ Ke2 Rxd8 f4 Bg4+ Kd3 Bf5+ Kc3 Ne4+ Kd3 Nf2+ Ke2 Bd3+ Kf3 Be4+ Ke2,C50,Italian Game,
144535291306,TRUE,1761001017000,1761001220000,44,resign,black,180+2,shanew012,264,mertorc76,277,e4 d5 Nf3 dxe4 Ng5 Bf5 Bb5+ Bd7 Bc4 Nh6 Nxe4 Be6 Bb5+ Bd7 Bxd7+ Qxd7 O-O Qc6 Nbc3 Nd7 d4 Nf6 Bxh6 gxh6 Nxf6+ exf6 Re1+ Be7 Qh5 O-O-O Qxh6 Bb4 g3 Bxc3 bxc3 Qxc3 Qxf6 Qxc2 Qxf7 Qd3 Rad1 Qg6 Qd5 Rxd5,B01,Scandinavian Defense,
144534730644,TRUE,1760999453000,1760999879000,64,mate,black,180+2,dizzle_96,276,shanew012,272,d4 Nf6 c4 g6 Nc3 Bg7 Bg5 O-O Qb3 d6 e4 e5 d5 c6 Bxf6 Qxf6 f3 cxd5 cxd5 Nd7 Bb5 a6 Bxd7 Bxd7 O-O-O Rac8 Qxb7 Ba4 b3 Bb5 Ne2 Bxe2 Rd2 Rxc3+ Kb2 Re3 Rc1 Bh6 Qa7 Rxe4 g4 Bxd2 Rc2 Rd4 h4 Qxf3 a4 Bc3+ Rxc3 Rd2+ Rc2 Rxc2+ Kxc2 Qd3+ Kb2 Qd2+ Ka3 Qxd5 Qxa6 Ra8 Qxe2 Rb8 Qa6 Qxb3#,E61,Kings Indian Defense Smyslov Variation,2
144533832606,TRUE,1760997158000,1760997621000,93,outoftime,white,180+2,shanew012,263,ninou009,277,e4 e5 Nf3 d6 Bc4 c5 h4 Nf6 Ng5 Nc6 Nxf7 Qe7 Nxh8 Nxe4 Bf7+ Kd8 Bd5 Bf5 d3 Nf6 O-O Nxd5 Bg5 Nf6 Qf3 Nd4 Qd1 h6 Bxf6 Qxf6 Nc3 g5 hxg5 Qxg5 Nf7+ Ke7 Nxg5 hxg5 Nd5+ Ke6 c4 Be7 Qh5 Ne2+ Kh1 Rg8 Qh6+ Kd7 Nf6+ Bxf6 Qxf6 Be6 Rae1 Rf8 Qxf8 Ng3+ fxg3 Bg4 Qf7+ Kc6 Qe8+ Kb6 Qb5+ Kc7 Rf7+ Kd8 Qd7+ Bxd7 Rf8+ Be8 d4 exd4 Rexe8+ Kd7 Rd8+ Kc6 Ra8 a6 b3 d5 cxd5+ Kxd5 Rfd8+ Ke4 Rab8 d3 Re8+ Kd4 Rbd8+ Kc3 Re3 a5 Rdxd3+,C41,Philidor Defense,1
144523232156,TRUE,1760978101000,1760978303000,26,mate,black,180+2,shanew012,254,LyserHawkwood,249,e4 e5 Nf3 Nc6 Bc4 Bc5 h4 Nd4 Ng5 Qe7 Nxf7 Kf8 Nxh8 g5 Bxg8 Kxg8 Nf7 Qxf7 hxg5 Qf4 c3 Qxe4+ Kf1 Nc2 Qh5 Qe1#,C50,Giuoco Piano Game,
144451483448,TRUE,1760815110000,1760815489000,52,resign,white,180+2,j4k3r1,322,shanew012,263,e4 e5 Nf3 Nf6 Nxe5 Nxe4 Bc4 d5 Bb5+ c6 Bd3 Bd6 f4 Bxe5 fxe5 Qe7 Qh5 Nd7 O-O Qc5+ Kh1 Nf2+ Kg1 Nxd3+ Kh1 Nf2+ Kg1 Ng4+ Kh1 Ngxe5 c3 Nf6 Qxe5+ Be6 d4 Qc4 Nd2 Ne4 Nxc4 dxc4 Qxe4 O-O-O Bg5 f5 Qxe6+ Rd7 Qxf5 g6 Qf6 Rf8 Qxf8+ Rd8,C42,Petrovs Defense Classical Variation,
144437925782,TRUE,1760791030000,1760791256000,45,resign,white,180+2,HrachyaArmchess,291,shanew012,270,e4 e5 Nf3 Nf6 Nxe5 g6 Qe2 Bg7 b3 O-O Bb2 Nc6 Nxc6 Nxe4 Nxd8 Re8 Bxg7 d5 d3 Bg4 Qxg4 Nf6+ Qe2 Rxe2+ Bxe2 Kxg7 Nxb7 c5 Nxc5 Rc8 b4 Nh5 Bxh5 gxh5 O-O a5 d4 axb4 c3 bxc3 Nxc3 Kf6 Nxd5+ Kf5 Ne7+,C42,Petrovs Defense Classical Variation,
144357770506,TRUE,1760616096000,1760616490000,42,outoftime,black,180+2,patientpotaaato,266,shanew012,278,e4 e5 Nf3 Nf6 Bc4 Nxe4 Qe2 g6 Qxe4 Bg7 O-O O-O d3 Nc6 Bg5 Qe8 Nh4 h6 Be3 Na5 Bb3 Nxb3 axb3 c6 Nxg6 d5 Qf3 fxg6 Qe2 d4 Bd2 h5 Qe4 Bf5 Qf3 Bg4 Qe4 b5 Ra6 c5 Qd5+ Kh7,C42,Petrovs Defense,
144357739212,TRUE,1760616037000,1760616088000,7,resign,white,180+2,shanew012,270,shaaheenmoonieyan,277,e4 e5 Nf3 Nc6 Bc4 h6 O-O,C50,Italian Game,
144221404512,TRUE,1760307774000,1760308308000,115,outoftime,white,180+2,COTLST,331,shanew012,261,d4 Nf6 g3 g6 Bg2 Bg7 Nf3 Nc6 O-O d6 c4 e5 d5 Nd4 Nxd4 exd4 Qxd4 c5 dxc6 bxc6 c5 dxc5 Qxc5 Nd7 Qxc6 O-O Qxa8 Nb6 Qe4 Bf5 Qe3 Bxb1 Rxb1 Re8 Qf3 Nc4 e3 Bxb2 Bxb2 Nd2 Qd1 Nxf1 Qxd8 Rxd8 Rxf1 Rd2 Bc1 Rxa2 Bd5 Ra5 Be4 f5 Bc6 g5 Bb2 f4 exf4 gxf4 g4 Rg5 f3 Kf8 Bd4 a5 Bc3 h5 h3 hxg4 hxg4 Ke7 Bxa5 Rxa5 Re1+ Kd6 Be8 Kd5 g5 Ra7 g6 Rg7 Kh2 Rg8 Bf7+ Kd4 Bxg8 Kd3 Kh3 Kd2 Re8 Kd3 Kg4 Kd4 Kxf4 Kd3 Kg3 Kd4 f4 Kc5 f5 Kd6 f6 Kd7 Re1 Kc8 f7 Kd8 f8=Q+ Kd7 Re7+ Kc6 Qd8 Kc5 Rc7+ Kb6 Qb8+,A49,Indian Game East Indian Przepiorka Variation,2
144221338138,TRUE,1760307591000,1760307767000,37,mate,white,180+2,timmerman57,265,shanew012,268,d4 Nf6 Nc3 g6 Bf4 Bg7 e3 O-O Bc4 Nc6 Nf3 e6 O-O d5 Bd3 b6 h3 Ne4 Bxe4 dxe4 Nxe4 e5 Bg5 Qe8 c4 exd4 exd4 Bxd4 Nxd4 Nxd4 Qxd4 c5 Qf6 a6 Bh6 Qxe4 Qg7#,A45,Indian Game,4
144221271128,TRUE,1760307408000,1760307586000,42,mate,black,180+2,shanew012,276,yoninjaz,263,e4 e5 Nf3 Nf6 Bc4 Nxe4 Ng5 Nxg5 O-O Bc5 Nc3 Nc6 Re1 O-O Ne4 Nxe4 Rxe4 d5 Bxd5 Qxd5 Qf3 Nd4 Qd3 Bf5 c4 Bxe4 cxd5 Bxd3 a3 Ne2+ Kf1 Nxc1+ Ke1 Nb3 Rd1 c6 g3 cxd5 f4 exf4 gxf4 Rae8#,C42,Petrovs Defense,
144221068872,TRUE,1760306860000,1760307386000,104,mate,black,180+2,shanew012,285,mrmikb,302,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 Qe7 Bxf7+ Kd8 Bb3 Nd4 Nf7+ Ke8 Nxh8 Nxb3 axb3 Nxe4 d3 Qb4+ c3 Nd2 Qxd2 Qg4 O-O b6 d4 Bb7 g3 Qf3 d5 Bxd5 Qxd5 Qxd5 c4 Qd3 Nd2 e4 Ra3 e3 b4 Qd4 Nf3 exf2+ Rxf2 Qd1+ Kg2 Bxb4 Re3+ Kd8 Nf7+ Kc8 Re8+ Kb7 Nd8+ Kb8 Nc6+ Kb7 Nd8+ Ka6 Re3 Qxc1 Nf7 Qxe3 Rc2 Be1 Kh3 Qxf3 b3 Qxf7 Ra2+ Kb7 Ra1 Qf2 Kh4 Qxh2+ Kg4 Qxg3+ Kf5 Bc3 Ke4 Bxa1 Kd5 Qxb3 Ke4 Qxc4+ Kf3 Qd4 Ke2 Qc3 Kf2 Qd3 Kg2 Qe3 Kf1 Rf8+ Kg2 Qf3+ Kh2 Rf4 Kg1 Qg3+ Kh1 Rh4#,C57,Italian Game Knight Attack,
144221017200,TRUE,1760306722000,1760306855000,29,mate,white,180+2,Number2ChessFellow,326,shanew012,293,Nf3 Nf6 d4 g6 Nc3 Bg7 e4 O-O e5 Ng4 Qe2 f6 Bf4 fxe5 Bxe5 Bxe5 dxe5 d6 O-O-O dxe5 Rxd8 Rxd8 Nxe5 Nxe5 Qxe5 Nc6 Bc4+ Kf8 Qh8#,A48,Indian Game Knights Variation East Indian Defense,3
144217271850,TRUE,1760298497000,1760299099000,126,mate,draw,180+2,shanew012,301,ChanSPK,282,e4 f6 Nf3 e5 Bc4 d6 Bxg8 Rxg8 O-O c5 Nc3 b6 Nd5 Bb7 d4 Qd7 dxe5 fxe5 c3 Qe6 b4 Bxd5 exd5 Qf5 Nh4 Qe4 Re1 Qxh4 g3 Qf6 bxc5 dxc5 f4 Bd6 fxe5 Bxe5 Bf4 Nd7 Bxe5 Nxe5 a4 O-O-O a5 b5 a6 Nf3+ Kf1 Nxh2+ Ke2 Rde8+ Kd2 Nf3+ Kc1 Rxe1 Qxe1 Nxe1 Rb1 Qxc3+ Kd1 Rf8 Rxb5 h5 Rb7 Nf3 Ke2 Ne5 Rxa7 Kb8 Re7 c4 Rb7+ Ka8 Rxg7 Re8 Kf2 Ng4+ Kg2 Re2+ Kh3 Nf2+ Kh4 Re5 Rg8+ Ka7 Rg6 Qd4+ g4 hxg4 Kg3 Qe3+ Kh4 c3 Rc6 Rxd5 Rc4 g3 Rc8 g2 Rc7+ Ka8 a7 g1=Q Rc6 Qh6+ Rxh6 c2 Rh8+ Kxa7 Rh7+ Kb6 Rh6+ Kc5 Rh8 c1=Q Rc8+ Kd4 Rxc1 Qxc1 Kg3 Ne4+ Kg4 Re5 Kf3 Qc3+ Kf4 Nf6,B00,Kings Pawn Opening,
144217218346,TRUE,1760298396000,1760298477000,13,mate,white,180+2,Tin_Tinn,393,shanew012,301,e4 e5 Qh5 Nf6 Qxe5+ Be7 Bc4 Nc6 Qg5 Nxe4 Qxg7 Bf6 Qxf7#,C20,Kings Pawn Opening,1
144216255148,TRUE,1760296579000,1760297113000,100,mate,black,180+2,mr_firedragon1,269,shanew012,307,d4 Nf6 c4 g6 e4 Bg7 Bd3 Nc6 Be3 d6 Nc3 e5 Nf3 exd4 Nxd4 Nxd4 Bxd4 Bg4 Qa4+ c6 f3 Be6 O-O d5 cxd5 Bxd5 exd5 O-O dxc6 bxc6 Qxc6 Qxd4+ Kh1 Qxd3 Rad1 Qe3 Nd5 Qg5 g3 Rac8 Qb7 Nxd5 h4 Qxg3 Qxd5 Rcd8 Qxd8 Rxd8 Rxd8+ Bf8 Rfd1 Qxf3+ Kg1 Kg7 R1d3 Bc5+ Kh2 Qf4+ Rg3 Bg1+ Kg2 Qf2+ Kh3 Qh2+ Kg4 Qe2+ Kf4 Bh2 Rd7 Bxg3+ Kxg3 Qe5+ Kg4 Qe6+ Kg5 Qxd7 h5 gxh5 Kxh5 Qd2 Kg4 Kg6 a3 f5+ Kf3 Kg5 b4 f4 a4 Qd3+ Kf2 Kg4 a5 f3 b5 Qe2+ Kg1 f2+ Kg2 f1=Q#,E60,Kings Indian Defense,
144216142288,TRUE,1760296368000,1760296550000,35,mate,white,180+2,shanew012,300,el_patas_agrias,272,e4 e5 Nf3 Nc6 Bc4 h6 Nc3 Nf6 Nd5 Nxd5 exd5 Nd4 Nxd4 exd4 Qe2+ Be7 O-O O-O c3 Bc5 cxd4 Bxd4 Qe4 Bf6 Bd3 Re8 Qh7+ Kf8 b3 Bxa1 Ba3+ d6 Rxa1 Qe7 Qh8#,C50,Italian Game,
144214829358,TRUE,1760294000000,1760294346000,84,mate,black,180+2,shanew012,292,3am3amk,298,e4 e5 Nf3 Nc6 Bc4 Bc5 h4 Nf6 Ng5 Rf8 Bxf7+ Rxf7 Nxf7 Kxf7 O-O Ng4 Qxg4 d6 Qf3+ Ke6 Qg4+ Kf7 Nc3 Bxg4 Nd5 Nd4 f3 Bh5 f4 exf4 Nxf4 Bg6 Nxg6+ Kxg6 c3 Nc2+ Kh2 Nxa1 d4 Bb6 c4 Bxd4 Bg5 Qe8 Rxa1 Qxe4 Bd2 Rf8 Kg3 Qf3+ Kh2 Qf2 Bc3 Bxc3 bxc3 Rf3 Kh1 Qf1+ Rxf1 Rxf1+ Kh2 Rc1 Kg3 Rxc3+ Kg4 Rxc4+ Kh3 d5 g4 Kf6 g5+ Kf7 a4 d4 Kg4 d3+ Kh5 d2 g6+ hxg6+ Kg5 d1=Q h5 Qg4#,C50,Giuoco Piano Game,
144213275972,TRUE,1760291304000,1760291883000,110,mate,black,180+2,SumanthaDM,311,shanew012,300,e4 Nf6 Nc3 g6 Nb5 Bg7 d3 O-O Bf4 d6 e5 dxe5 Bxe5 Ne8 Bg3 Bxb2 Rb1 Bf6 Qf3 c6 Nc3 b5 Ne4 c5 Nxc5 Bc3+ Kd1 Nc7 Nb3 Nc6 Be2 Nd4 Nxd4 Bxd4 c3 Bxc3 Rb3 b4 d4 Bxd4 Bd3 Nb5 Qxa8 Bf5 Qxd8 Rxd8 Bxf5 gxf5 Ke2 e5 Rxb4 f4 Bh4 Bc3 Rxb5 Rd2+ Kf3 Rd3+ Ke4 Rd4+ Kxe5 Rb4+ Kd5 Rxb5+ Kc4 Rb4+ Kd5 Rd4+ Kc5 a5 Nf3 Rb4 Kd5 a4 Ne5 Kg7 Nd7 a3 Nc5 Rb2 Rb1 Rxb1 Bd8 Ra1 Ba5 Bxa5 Nb3 Rxa2 Nxa5 Rxf2 Nb3 a2 h4 Rxg2 h5 Rg3 Ke4 Rxb3 Kxf4 a1=Q Kg5 Qf6+ Kg4 Rb4+ Kg3 Qc3+ Kf2 Rb2+ Kf1 Qc1#,B02,Alekhines Defense,1
144213253430,TRUE,1760291265000,1760291302000,18,mate,black,180+2,shanew012,291,PaulAtreides01,270,e4 e5 Nf3 Nc6 Bc4 Nh6 h4 Bc5 Ng5 O-O Bxf7+ Rxf7 Nxf7 Nxf7 Nc3 Qf6 Nd5 Qxf2#,C50,Italian Game,
144206813716,TRUE,1760280358000,1760280551000,31,resign,white,180+2,TheFoole,320,shanew012,300,e4 e5 Nc3 Nf6 f4 exf4 Nf3 g6 e5 Ng4 Ng5 Qxg5 d4 Nc6 Nd5 Ngxe5 Nxc7+ Kd8 Nxa8 Nxd4 Qxd4 f3 Bxg5+ f6 Bxf6+ Be7 Bxh8 fxg2 Bxg2 d6 Bxe5,C34,Kings Gambit Accepted Schallopp Defense,1
144206727234,TRUE,1760280211000,1760280342000,82,outoftime,black,60,shanew012,313,absdhdhbhjbgghb,350,e4 e5 Nf3 Nc6 Bc4 Bc5 O-O Nf6 Ng5 O-O Bxf7+ Rxf7 Nxf7 Kxf7 g3 d6 c3 Nxe4 d4 exd4 cxd4 Bxd4 Be3 Bxe3 fxe3+ Kg8 Qf3 Nf6 Nc3 Bg4 Qf2 Ne5 Ne4 Ng6 Nxf6+ Qxf6 Qxf6 gxf6 Rxf6 Rf8 Rxf8+ Nxf8 Rf1 Ne6 h3 Bxh3 Rf3 b5 g4 Bxg4 Rg3 h5 Kg2 a5 e4 b4 Kf2 Nd4 Ke3 Nc2+ Kf4 Nd4 Kg5 Ne6+ Kf6 Ng5 Kxg5 Kg7 Kf4 c5 e5 dxe5+ Kxe5 c4 Kd5 c3 bxc3 bxc3 Kd4 c2 Rg1 c1=Q,C50,Giuoco Piano Game,3
144206650324,TRUE,1760280080000,1760280198000,59,outoftime,white,60,ADAM_hg,365,shanew012,330,d4 Nf6 c4 g6 Nc3 Bg7 Nf3 O-O e4 Nc6 d5 Na5 b4 Nxc4 Bxc4 e6 O-O exd5 exd5 Re8 Bb2 Nxd5 Bxd5 Bxc3 Bxc3 c6 Be4 d5 Re1 dxe4 Nd2 e3 Nc4 exf2+ Kxf2 Qxd1 Rexd1 Re4 Nd2 Re6 Kg1 b5 Re1 Ba6 Rxe6 fxe6 Re1 c5 bxc5 b4 Bb2 b3 Nxb3 Rb8 Na5 Rxb2 Nc6 Rxa2 Nxa7,E70,Kings Indian Defense Normal Variation,4
144201412360,TRUE,1760270683000,1760270817000,55,outoftime,white,60,shanew012,348,jihanguzman,307,e4 e5 Nf3 Nc6 Bc4 Bc5 O-O Nf6 Nc3 O-O Ng5 Nxe4 Bxf7+ Rxf7 Nxf7 Kxf7 Nxe4 Bf8 Ng5+ Qxg5 d4 Nxd4 Bxg5 h6 Be3 Nf5 Qf3 d5 Qxf5+ Bxf5 Rad1 d4 Bd2 Rd8 c3 d3 f3 c5 g4 Bg6 f4 exf4 Rxf4+ Kg8 b4 cxb4 cxb4 b5 Re4 a6 Re3 Rd6 a4 Rd5 axb5,C50,Giuoco Piano Game Four Knights Game,2
144144978196,TRUE,1760132902000,1760133025000,55,outoftime,white,60,Polaris197,381,shanew012,329,e3 e5 Bd3 Nf6 Nf3 g6 Nxe5 Bg7 Ng4 O-O Nxf6+ Bxf6 Qf3 Nc6 h4 b5 h5 Bb7 hxg6 Ne7 Qe2 Nxg6 Qf3 Bxf3 gxf3 Ne5 b3 Nxd3+ cxd3 Bxa1 Bb2 Bxb2 Ke2 d5 d4 Bxd4 exd4 Qe8+ Kd3 Rd8 b4 c5 a3 cxb4 axb4 a5 Na3 axb4 Nc2 b3 Nb4 b2 Kc2 Qc6+ Kxb2,A00,Van t Kruijs Opening,1
144142001992,TRUE,1760126489000,1760126612000,55,mate,white,60,shanew012,348,FreconSR,336,e4 c6 Nf3 d5 exd5 cxd5 Nc3 Nc6 Bb5 Bg4 Bxc6+ bxc6 O-O e6 Ne2 Bxf3 gxf3 Bd6 Nd4 Ne7 Nxc6 Nxc6 c3 Qg5+ Kh1 Qh5 f4 Qxd1 Rxd1 Bxf4 d4 Bxc1 Rdxc1 O-O b3 Rae8 c4 dxc4 bxc4 Nxd4 c5 Rc8 a4 Rfd8 a5 Rd5 Ra4 Rd6 cxd6 Rc6 Rxc6 Nxc6 Rc4 Ne5 Rc8#,B10,Caro Kann Defense,4
144141848576,TRUE,1760126184000,1760126284000,48,outoftime,black,60,Wess14141,293,shanew012,325,d4 Nf6 e3 g6 c4 Bg7 Nc3 d6 Nf3 e5 Be2 exd4 Nxd4 O-O O-O Bg4 Bxg4 Nxg4 Qxg4 Bxd4 exd4 c5 Be3 cxd4 Bxd4 f5 Qh4 Nc6 Qh6 Rf7 Nd5 Nxd4 Rad1 Ne2+ Kh1 Qb6 Rde1 Qxb2 Ne7+ Rxe7 g3 Rae8 Qf4 Nxg3+ fxg3 Rxe1 Rxe1 Rxe1+,E61,Kings Indian Defense Normal Variation,3
144104096704,TRUE,1760043049000,1760043368000,94,mate,black,180+2,shanew012,308,sudowhoami,296,e4 d6 Nf3 g6 Bb5+ Bd7 Bxd7+ Nxd7 O-O Bg7 Nc3 Ngf6 Nd5 Nxd5 exd5 O-O c3 c5 d4 cxd4 Nxd4 Bxd4 cxd4 Qa5 Bd2 Qxd5 Bh6 Rfc8 Re1 Nf6 Rxe7 Ne4 f3 Qh5 Rxe4 Qxh6 Rc1 Rxc1 Qxc1 Qxc1+ Kf2 Qxb2+ Kg3 Qxa2 Kf4 Rc8 Kg5 f5 Kf6 fxe4 fxe4 d5 e5 Re8 e6 Qxg2 e7 Qf2+ Ke6 Kg7 Kd7 Qf7 h4 b5 h5 a5 h6+ Kxh6 Kd6 b4 Kd7 b3 Kd6 b2 Kd7 a4 Kd6 a3 Kd7 a2 Kd6 a1=Q Kd7 Qa7+ Kd6 Qaxe7+ Kc6 Qee6+ Kc5 Qc7+ Kb5 b1=Q+ Ka4 Qa6#,B07,Pirc Defense Modern Defense Geller System,1
